period_id,TimeStep,WIND-ON
0,0,0.9935828894819689
0,1,0.995630806320151
0,2,0.9883727466533424
0,3,0.9833659749307617
0,4,0.973192651255547
0,5,0.8894097160310139
0,6,0.9761217038090482
0,7,0.998368806064378
0,8,0.9866076340671585
0,9,0.9744885162076375
0,10,0.9839723132869841
0,11,0.9921401189067737
0,12,0.9989232684966179
0,13,0.9981410566516585
0,14,0.9858877885666572
0,15,0.9125879027082474
0,16,0.859958416854918
0,17,0.8648264885295015
0,18,0.9383794557818939
0,19,0.9812740301157333
0,20,0.9888832009769571
0,21,0.9976636829153399
0,22,0.9898688832690652
0,23,0.9913695498390845
0,24,0.9959609168053937
0,25,0.9948607935626388
0,26,0.9963782885155049
0,27,0.9941159935770657
0,28,0.9831180195376932
0,29,0.9139277360325224
0,30,0.9679597394461146
0,31,0.9784754720351223
0,32,0.936533141778124
0,33,0.8027192256676671
0,34,0.7697238134330044
0,35,0.7577977550730386
0,36,0.7618465209348051
0,37,0.7770919629101488
0,38,0.7655732825453329
0,39,0.7198933227611393
0,40,0.7251135586458298
0,41,0.743996772471641
0,42,0.8088342069987866
0,43,0.8656205617021586
0,44,0.9190964337529806
0,45,0.9508911100757776
0,46,0.9036324413510541
0,47,0.8720371426219621
0,48,0.8672722664851668
0,49,0.8553605331122525
0,50,0.8240612510018565
0,51,0.7835509028762684
0,52,0.7244224425923138
0,53,0.6335145250425405
0,54,0.6414074935667919
0,55,0.7539974810462966
0,56,0.7899331912473193
0,57,0.8223285236152477
0,58,0.8640007454132105
0,59,0.8715121050244283
0,60,0.892804439938901
0,61,0.8991730987106212
0,62,0.8839932218632524
0,63,0.7854854317794953
0,64,0.747823570572882
0,65,0.7637060473052731
0,66,0.7647102070425376
0,67,0.777697884033739
0,68,0.8093483568114326
0,69,0.8441882154371287
0,70,0.7819675845085597
0,71,0.7372029735155559
0,72,0.7091290784688865
0,73,0.6785854046560689
0,74,0.6607262187881208
0,75,0.6347631234978274
0,76,0.590206036068974
0,77,0.42923557045920774
0,78,0.495179227772832
0,79,0.6516406205860078
0,80,0.7215425042801318
0,81,0.7761204466593274
0,82,0.8112387782649308
0,83,0.867875664344741
0,84,0.905850608971544
0,85,0.9263896204338071
0,86,0.906656960704531
0,87,0.8099776230942257
0,88,0.7447880442251938
0,89,0.7227573664968425
0,90,0.6890271479915682
0,91,0.6707141918333726
0,92,0.6521921425215994
0,93,0.6422780196523117
0,94,0.634294312964587
0,95,0.6505940421977655
0,96,0.6552963135714551
0,97,0.6351126849710361
0,98,0.6371825363247587
0,99,0.6459896019423024
0,100,0.6241902499063787
0,101,0.48410161197119084
0,102,0.48198015291446367
0,103,0.6210660715583803
0,104,0.7233088288277724
0,105,0.7873356002180613
0,106,0.8462137805271376
0,107,0.8423840816656893
0,108,0.8487959339489907
0,109,0.8546766292228137
0,110,0.8481760653345406
0,111,0.7235230479822644
0,112,0.6899817762548811
0,113,0.6998714413446119
0,114,0.7052374304956125
0,115,0.73163029526567
0,116,0.852353915025535
0,117,0.9829242249139762
0,118,0.9969493806483858
0,119,0.9995026456774885
0,120,0.9871147306614918
0,121,0.9771245125073124
0,122,0.9655403862238452
0,123,0.9321081115546648
0,124,0.866702406181963
0,125,0.7402207575422497
0,126,0.8270629616380861
0,127,0.9251140409349472
0,128,0.9638491436818458
0,129,0.921914760713087
0,130,0.8730826083898511
0,131,0.8789610784229671
0,132,0.8968063764047172
0,133,0.9234077978863963
0,134,0.9048359588138034
0,135,0.8244759802386279
0,136,0.7664231456814302
0,137,0.7385571318268823
0,138,0.7441672020679343
0,139,0.8159788588624193
0,140,0.8736045068085303
0,141,0.9663826994361152
0,142,0.973917960516713
0,143,0.9797017187422362
0,144,0.98260329354665
0,145,0.9768674177327688
0,146,0.9449157824672441
0,147,0.8695372038969454
0,148,0.7582888974862315
0,149,0.6502705875664231
0,150,0.6643121941874881
0,151,0.7472912214701679
0,152,0.9347003182961403
0,153,0.9822010812888555
0,154,0.984982254676443
0,155,0.9908349357592222
0,156,0.9998279679215668
0,157,0.9999685883522034
0,158,0.9991796281469997
0,159,0.9774459803165948
0,160,0.9718567319707299
0,161,0.9645628101657413
0,162,0.9354432705371978
0,163,0.87808898274802
0,164,0.8534820723275544
0,165,0.8268761208915786
0,166,0.773157260502838
0,167,0.7802796003547386
1,0,0.7862295006145502
1,1,0.7725500876813503
1,2,0.7513914341023519
1,3,0.7381008104571101
1,4,0.7262388509504389
1,5,0.6699091196137924
1,6,0.6704762937335713
1,7,0.6159858430506028
1,8,0.6187655660580863
1,9,0.6863465952203794
1,10,0.7709896495564827
1,11,0.7147108206010092
1,12,0.6885957413704263
1,13,0.8725399596015788
1,14,0.909596165918758
1,15,0.8517612857415252
1,16,0.8309763653129156
1,17,0.8175021354674797
1,18,0.8187609382408659
1,19,0.804234292723976
1,20,0.7934254641447004
1,21,0.7419861284153018
1,22,0.7222550899328263
1,23,0.6991150939492271
1,24,0.6733927259933484
1,25,0.6005055229449885
1,26,0.5304853041289805
1,27,0.505677498182756
1,28,0.4867967202007898
1,29,0.38874390442144835
1,30,0.3136876460070958
1,31,0.30592835285785236
1,32,0.3433869323654129
1,33,0.3184492478611364
1,34,0.28007860973971727
1,35,0.21561038635595203
1,36,0.1925427772538701
1,37,0.1901507140260036
1,38,0.16397909679347478
1,39,0.11403978241363132
1,40,0.09521767181015385
1,41,0.07258150807224381
1,42,0.06768936008793916
1,43,0.06289449138203404
1,44,0.06218803830397983
1,45,0.081894493588756
1,46,0.054065429409113075
1,47,0.09092228271951021
