period_id,TimeStep,WIND-OFF
0,0,0.5777681341647507
0,1,0.5699730234074667
0,2,0.5799209949005578
0,3,0.5909486319700741
0,4,0.6273094882422247
0,5,0.674754400706509
0,6,0.7302954870687114
0,7,0.8082212295471006
0,8,0.8493808636659957
0,9,0.8974049281262614
0,10,0.9477858933210093
0,11,0.9311272582653873
0,12,0.9470885187921204
0,13,0.945478325377274
0,14,0.9493172032789365
0,15,0.9522040556734545
0,16,0.957554110403245
0,17,0.968301122107969
0,18,0.982572232879046
0,19,0.9904272993021423
0,20,0.9742257591430955
0,21,0.9592980103172718
0,22,0.9188411217694586
0,23,0.8578036512357202
0,24,0.8021669921116338
0,25,0.7574335486394547
0,26,0.7205395949057379
0,27,0.6620980199272232
0,28,0.612607674193733
0,29,0.5205377854940609
0,30,0.4145895376887816
0,31,0.35554926369698253
0,32,0.4262850085551253
0,33,0.6044416833700452
0,34,0.6401653856887218
0,35,0.5743976760451757
0,36,0.5128170083712714
0,37,0.5064301173250585
0,38,0.5531266204255096
0,39,0.6004499195139726
0,40,0.6351633691948493
0,41,0.6480848913726543
0,42,0.6366800362744917
0,43,0.6176573810388164
0,44,0.5760167108180093
0,45,0.6337197840518289
0,46,0.6577091631995678
0,47,0.5379061398660542
0,48,0.5325785296023454
0,49,0.49417959130246164
0,50,0.38344344681236514
0,51,0.31561140259946663
0,52,0.31196574645058306
0,53,0.30105957705660646
0,54,0.2930054145102934
0,55,0.26082225883292226
0,56,0.20225281198922426
0,57,0.13677737711024546
0,58,0.10048061323292054
0,59,0.09171030979590061
0,60,0.07410014097158364
0,61,0.07591332716433272
0,62,0.11435310045161733
0,63,0.15867496049695062
0,64,0.21896491408107965
0,65,0.2630185912345187
0,66,0.29394005532476636
0,67,0.3699715020849826
0,68,0.3898218177034839
0,69,0.3915298587914267
0,70,0.4326879398777766
0,71,0.407137527914697
0,72,0.3734149328659685
0,73,0.3864318158779757
0,74,0.41133744449102594
0,75,0.3650147983786378
0,76,0.29954416167483644
0,77,0.25650021561841696
0,78,0.23517142957360063
0,79,0.21694378792359897
0,80,0.17854177004958482
0,81,0.11872614455952393
0,82,0.09840397361252644
0,83,0.07467170413529232
0,84,0.06376657699503357
0,85,0.06552707515134966
0,86,0.11386670158593742
0,87,0.17214678270364195
0,88,0.22780734495230962
0,89,0.34546174444797306
0,90,0.4543508663384838
0,91,0.5343212771596012
0,92,0.557811156006126
0,93,0.5871612326269404
0,94,0.5859120646412805
0,95,0.578683277632471
0,96,0.5923720508695954
0,97,0.6089736177740739
0,98,0.6422348330134047
0,99,0.6860816439138453
0,100,0.7057300222536415
0,101,0.723168643897729
0,102,0.7088341270132655
0,103,0.6770278549161673
0,104,0.6391962867576885
0,105,0.6694455460426656
0,106,0.7388295168033148
0,107,0.7262014614832886
0,108,0.7111050778271791
0,109,0.6945267501175901
0,110,0.7494453320273433
0,111,0.7277841109222029
0,112,0.5516506434608291
0,113,0.4607309889443497
0,114,0.5814757692265365
0,115,0.6144880820259884
0,116,0.5248552225928507
0,117,0.436259063709964
0,118,0.39553738145748496
0,119,0.3304968420503823
0,120,0.31937942711653905
0,121,0.29213889188876346
0,122,0.2682924513398566
0,123,0.2312532013118445
0,124,0.21195355328430293
0,125,0.1821123408829767
0,126,0.12318233882463692
0,127,0.06299627781959916
0,128,0.02885547784572319
0,129,0.02090082569418446
0,130,0.018387159942258837
0,131,0.014419570329188782
0,132,0.01288602995658406
0,133,0.033893276590247816
0,134,0.02845366813448954
0,135,0.019272400496819917
0,136,0.02321956413080384
0,137,0.04023744723774742
0,138,0.06161566541441207
0,139,0.06916904740107187
0,140,0.046318046076123345
0,141,0.03481813230627401
0,142,0.043582525775628045
0,143,0.03854326092202142
0,144,0.028113713780663786
0,145,0.03197714155886679
0,146,0.03703163705893884
0,147,0.038147305506044976
0,148,0.049149562993866976
0,149,0.05697534697176396
0,150,0.07935086701803043
0,151,0.0997981597373989
0,152,0.1323109730634791
0,153,0.1338608432504395
0,154,0.10937914450740213
0,155,0.1238769673999263
0,156,0.14594234535677159
0,157,0.1670716793060926
0,158,0.21993907444120792
0,159,0.2765629092653362
0,160,0.36037776108977093
0,161,0.4399662848504957
0,162,0.500322772137007
0,163,0.5593145444919371
0,164,0.4274996157717538
0,165,0.495824315684009
0,166,0.47535013132860493
0,167,0.429926330120636
1,0,0.6289882932441487
1,1,0.618507260714562
1,2,0.5562976579076048
1,3,0.5035465498096132
1,4,0.48782372448208516
1,5,0.44968604003230234
1,6,0.4030345103039504
1,7,0.3327905469434757
1,8,0.25763397242432673
1,9,0.21388592975785195
1,10,0.1373668051152806
1,11,0.06191994161878097
1,12,0.04079848873013779
1,13,0.05129581506293122
1,14,0.047493745522709976
1,15,0.042379453923469104
1,16,0.07700502874298458
1,17,0.1488896079026386
1,18,0.24678252673151083
1,19,0.3508120756771613
1,20,0.36398553019842517
1,21,0.3462705929376433
1,22,0.29028802313288465
1,23,0.2417401785784825
1,24,0.19339382757920082
1,25,0.15969149480370246
1,26,0.1115165084453773
1,27,0.36190789551133634
1,28,0.45805747984261447
1,29,0.4675120158087061
1,30,0.4787792785149548
1,31,0.48342012222367425
1,32,0.4384793803647074
1,33,0.42918992447317156
1,34,0.4225450280308599
1,35,0.35617538747687777
1,36,0.28483832431175493
1,37,0.2257892859513217
1,38,0.19986929032320613
1,39,0.21591102790368688
1,40,0.27295937374326873
1,41,0.3582910797397526
1,42,0.36902232766743615
1,43,0.346922886474907
1,44,0.28230600043841936
1,45,0.20843776078967724
1,46,0.19496889563642508
1,47,0.16950723004590712
1,48,0.13980677405056136
1,49,0.1496481765497321
1,50,0.19802142166857697
1,51,0.2512601232089877
1,52,0.3142390086007794
1,53,0.34429053107993823
1,54,0.3351334968760105
1,55,0.3676152454119713
1,56,0.35954547472300913
1,57,0.2409568988325199
1,58,0.2746805328235962
1,59,0.22440616476941358
1,60,0.20668031240516127
1,61,0.2508033031561251
1,62,0.28185957643177434
1,63,0.32103006063790973
1,64,0.3854203744583342
1,65,0.43323451792674605
1,66,0.47934161868527975
1,67,0.49664524901861357
1,68,0.5174679534142756
1,69,0.5190741400713823
1,70,0.5663460599424178
1,71,0.5466859593527057
1,72,0.5159317624969204
1,73,0.45188498510485453
1,74,0.42029370039576014
1,75,0.40826463548958103
1,76,0.37283839685231324
1,77,0.3494963276299386
1,78,0.3126013953863772
1,79,0.2705932326307098
1,80,0.2265096902309457
1,81,0.17011563220122983
1,82,0.11314934459458603
1,83,0.04092453209818105
1,84,0.04999674638656336
1,85,0.07622926415131116
1,86,0.12436967111414847
1,87,0.17509591203436492
1,88,0.22492480975647194
1,89,0.37213948750341397
1,90,0.4529008223682145
1,91,0.484363763341896
1,92,0.4590855459955053
1,93,0.43529112706981227
1,94,0.41616665382837126
1,95,0.4741550347042092
1,96,0.558343657421086
1,97,0.5604236812616537
1,98,0.5167599394534715
1,99,0.4240727203170262
1,100,0.35908935999196334
1,101,0.31686061528862197
1,102,0.3270083782926365
1,103,0.3411653693182763
1,104,0.30817019617011365
1,105,0.2539156598498704
1,106,0.14164953160554497
1,107,0.09719049350347285
1,108,0.06427579906474268
1,109,0.03124697008289036
1,110,0.01730871263956446
1,111,0.009986539770076614
1,112,0.006085821722612476
1,113,0.0037181345753644
1,114,0.003076194204663518
1,115,0.003940156697366843
1,116,0.004356352603967426
1,117,0.0074677206985376
1,118,0.04482523182962971
1,119,0.0839312492491652
1,120,0.08964505259607276
1,121,0.10550528405095047
1,122,0.16339032658825636
1,123,0.24304030027052073
1,124,0.3064835630894322
1,125,0.3539030144295351
1,126,0.4000427884761816
1,127,0.4213229884441929
1,128,0.4379402413085165
1,129,0.4099497734866927
1,130,0.4693720537482055
1,131,0.491213585574367
1,132,0.46583642449139884
1,133,0.4734332570338641
1,134,0.46856077967998633
1,135,0.48098784974019204
1,136,0.5227902025699014
1,137,0.5456440996879436
1,138,0.5850639697939825
1,139,0.5731564487248542
1,140,0.6309904435956571
1,141,0.7137373885186523
1,142,0.8482563952530278
1,143,0.866159757747096
1,144,0.8957660979833723
1,145,0.9163663627527718
1,146,0.9426211130559192
1,147,0.9675447919470177
1,148,0.9840317291550739
1,149,0.9865828881011554
1,150,0.9925549373324103
1,151,0.9983212213412026
1,152,0.9972097334987627
1,153,0.9985261222960865
1,154,0.9999172851401195
1,155,0.9995044235244408
1,156,0.9986967009005816
1,157,0.9948311896497462
1,158,0.9883074992847419
1,159,0.9873059522387583
1,160,0.9854760792245719
1,161,0.9851686880558054
1,162,0.9788235335174846
1,163,0.9652584863102625
1,164,0.9208810482303001
1,165,0.8586909162791351
1,166,0.863203326845451
1,167,0.9262134897828868
2,0,0.6670853092533919
2,1,0.6511882369254399
2,2,0.6546309587722052
2,3,0.6256732807044015
2,4,0.6022589932109162
2,5,0.5831312995116017
2,6,0.5312250522565206
2,7,0.46425368097947234
2,8,0.3881115718451664
2,9,0.30197063730404267
2,10,0.2590454983878587
2,11,0.19408691689423388
2,12,0.10413347522402895
2,13,0.059169695373531145
2,14,0.050250905400593855
2,15,0.048216754458269166
2,16,0.04538135364214
2,17,0.05086324270527908
2,18,0.04454208683209089
2,19,0.04959820422615332
2,20,0.06875245078577175
2,21,0.08725002839706635
2,22,0.13600939408763213
2,23,0.10779763922209262
2,24,0.12969947403162782
2,25,0.11948014863354417
2,26,0.12231882872199426
2,27,0.12480260505083068
2,28,0.11767790012178837
2,29,0.10129480123151008
2,30,0.08250155470136468
2,31,0.05502157776841069
2,32,0.0361065819457558
2,33,0.02696150237089884
2,34,0.03534745800448534
2,35,0.0330771351091142
2,36,0.027378494375069624
2,37,0.030812011196396653
2,38,0.04122176552648465
2,39,0.05622706915963118
2,40,0.07078395643261995
2,41,0.08846125673686851
2,42,0.09790872277742345
2,43,0.09917491880615086
2,44,0.12063211978083575
2,45,0.12154425532043171
2,46,0.1105278273137344
2,47,0.05455731266446752
2,48,0.02666626558583736
2,49,0.025621516111025318
2,50,0.02776931011201945
2,51,0.024381948633747354
2,52,0.019894503050546217
2,53,0.01248456670684741
2,54,0.00905057601153555
2,55,0.010488904204112255
2,56,0.011494361253742464
2,57,0.013630104445418066
2,58,0.01618178377518177
2,59,0.014717831843814495
2,60,0.015228706691683882
2,61,0.022554218113601355
2,62,0.03772075269230343
2,63,0.05410814921407536
2,64,0.07014534600314033
2,65,0.0963202226744703
2,66,0.11490355581386137
2,67,0.14502234621644877
2,68,0.18566388021917285
2,69,0.18059474360938874
2,70,0.2946942195486827
2,71,0.3074450409023352
2,72,0.2551487976437188
2,73,0.23645540246657348
2,74,0.2376139314811812
2,75,0.23350779621554876
2,76,0.25998673996694127
2,77,0.2739275846250659
2,78,0.3383765598171703
2,79,0.38200968560113086
2,80,0.36627817334587265
2,81,0.31343130223273674
2,82,0.30594041336206446
2,83,0.326346429251908
2,84,0.35150928990563735
2,85,0.3630452951253157
2,86,0.37713136653896495
2,87,0.4313063134784046
2,88,0.4471242145612781
2,89,0.4708898877847508
2,90,0.5022075311094857
2,91,0.5237469485855446
2,92,0.5276845570919675
2,93,0.5089217793805941
2,94,0.4430294746230291
2,95,0.40573697884178983
2,96,0.38031397906552616
2,97,0.3345129125666296
2,98,0.2886050345159579
2,99,0.28704689282768947
2,100,0.3049247770386587
2,101,0.3103900231936427
2,102,0.2976825913235959
2,103,0.27774436093796173
2,104,0.24815753671252389
2,105,0.2663719921860217
2,106,0.25215544346104085
2,107,0.17289678001992262
2,108,0.10988052137706567
2,109,0.06646342049354684
2,110,0.06519970009021091
2,111,0.11674475529398622
2,112,0.20458054768162692
2,113,0.31799774803628
2,114,0.3526400390844565
2,115,0.2838465316587866
2,116,0.22119119752358837
2,117,0.19056824516336465
2,118,0.19255839872227803
2,119,0.20585254635952782
2,120,0.2110580719792529
2,121,0.17709059238662983
2,122,0.1529510448656597
2,123,0.14828674311059475
2,124,0.15393834052760677
2,125,0.1843956136058156
2,126,0.18939482988477488
2,127,0.1409862572642192
2,128,0.08171468783855575
2,129,0.03969904424643393
2,130,0.021243466923758076
2,131,0.015589739571452857
2,132,0.02365511060673962
2,133,0.02965018953228567
2,134,0.04685299237341475
2,135,0.05310174213050129
2,136,0.06808331735146513
2,137,0.09262817385513639
2,138,0.11823134226454353
2,139,0.1254768685499021
2,140,0.10862541926579031
2,141,0.10280151087094727
2,142,0.115482607640899
2,143,0.13325770293735725
2,144,0.15481442473010618
2,145,0.14757028289845492
2,146,0.15613462461330413
2,147,0.17144011797560935
2,148,0.16285306011181896
2,149,0.16474955984778217
2,150,0.1835968420667054
2,151,0.17578124190631045
2,152,0.15142845871208377
2,153,0.1344867158177626
2,154,0.1426582668832857
2,155,0.10606666027393319
2,156,0.06248436541225533
2,157,0.048699225399393774
2,158,0.07559014572756517
2,159,0.10200733634128498
2,160,0.12010474654917992
2,161,0.14339504415677806
2,162,0.16612580707705285
2,163,0.2224662035275462
2,164,0.2497922988373278
2,165,0.26522491674880666
2,166,0.24422969253322632
2,167,0.29870500361318947
