period_id,TimeStep,PV-FIX,WIND-ON
0,0,0.0,0.40751031663250037
0,1,0.0,0.3832860447350747
0,2,0.0,0.3927604490948558
0,3,0.0,0.46730271980719773
0,4,0.0,0.516112711142787
0,5,0.0,0.4284821070392064
0,6,0.0,0.4227799068814311
0,7,0.0,0.497307522301424
0,8,0.0,0.5783173068927937
0,9,0.0,0.6211859617471038
0,10,0.0,0.5325086429376591
0,11,0.00735283663377072,0.528008089829063
0,12,0.13388632846413773,0.5120826423407812
0,13,0.3534506781970478,0.48536424879851486
0,14,0.5517910678406611,0.4694071288914349
0,15,0.6430298261823866,0.5017889398351091
0,16,0.705144392529911,0.5584510286917593
0,17,0.694320010628102,0.6513750642904624
0,18,0.593791571090263,0.6634706102793565
0,19,0.5091643249296175,0.657284715935309
0,20,0.36388620340429867,0.6356392738188771
0,21,0.22600948054313152,0.576738101663753
0,22,0.09097591967268885,0.4344076035857962
0,23,0.014627321138319651,0.3800238923905324
0,24,0.0,0.26593350440276153
0,25,0.0,0.24032877400151514
0,26,0.0,0.16802959996714847
0,27,0.0,0.18475651387804293
0,28,0.0,0.250395230068808
0,29,0.0,0.27009348401437366
0,30,0.0,0.290236307904893
0,31,0.0,0.2917758884619412
0,32,0.0,0.2799722537435801
0,33,0.0,0.2468072973553749
0,34,0.0,0.2056455866954211
0,35,0.016535437834500902,0.19357811325305618
0,36,0.11087570032036885,0.24838206700533846
0,37,0.27260147238963983,0.22196859468937036
0,38,0.49455641390422245,0.17672255016423036
0,39,0.6227364832115632,0.15322956021868608
0,40,0.7082803328591115,0.13637010668494165
0,41,0.720438743029099,0.12336078918615785
0,42,0.7248815229028226,0.09497637003905296
0,43,0.6330050282044581,0.0634064817872021
0,44,0.4836023069382011,0.06544027488790609
0,45,0.28464306880253465,0.06811763797852957
0,46,0.10899475191255001,0.05748410517130427
0,47,0.011867109912426689,0.16696310024408406
0,48,0.0,0.3252793843385834
0,49,0.0,0.3993241748067258
0,50,0.0,0.3766186913789824
0,51,0.0,0.3274223104418075
0,52,0.0,0.3404102174550225
0,53,0.0,0.3671090134863707
0,54,0.0,0.35676757759331545
0,55,0.0,0.31378487918288456
0,56,0.0,0.22514599543603825
0,57,0.0,0.16058187402433016
0,58,0.0,0.05450183327201739
0,59,0.007980902177191473,0.030879907611623535
0,60,0.11298093555239333,0.017674917217843155
0,61,0.2993909322076977,0.014281597399073618
0,62,0.53728343952777,0.018559545936322384
0,63,0.6515282763514447,0.029433772704091136
0,64,0.7319165323247204,0.038269178470908397
0,65,0.7444342641471675,0.049495936762555474
0,66,0.7276313258465306,0.06016891046078144
0,67,0.6391902431645252,0.11218763192468105
0,68,0.45377427356186606,0.17535156755736914
0,69,0.23663877390983895,0.2967215566496494
0,70,0.08460782181543672,0.34856713065248734
0,71,0.003646440448085126,0.3618844154233352
0,72,0.0,0.40557479482933617
0,73,0.0,0.47969895385075606
0,74,0.0,0.6236983124795297
0,75,0.0,0.6822513686664172
0,76,0.0,0.6535693199280486
0,77,0.0,0.6073596359142486
0,78,0.0,0.6394875832197889
0,79,0.0,0.5752742959965305
0,80,0.0,0.5048487493074524
0,81,0.0,0.424262860541199
0,82,0.0,0.3421049712574969
0,83,0.00878193215365579,0.3340203882980211
0,84,0.12659035659712173,0.2728051352985228
0,85,0.30563023298394315,0.2321372627905417
0,86,0.5221152629391108,0.2543993472562739
0,87,0.6697514367863145,0.25594420282449803
0,88,0.7359027906754787,0.20060686199582123
0,89,0.7506188757058755,0.174245721317327
0,90,0.6753137340258829,0.1558495023042971
0,91,0.5758960041474256,0.11970052561385403
0,92,0.4248013470687392,0.13520965389676784
0,93,0.24975237435161277,0.1377880776211104
0,94,0.08817397929453266,0.09052039127159929
0,95,0.0010399199953110589,0.08184635499465079
0,96,0.0,0.1175387085631206
0,97,0.0,0.10556674535724325
0,98,0.0,0.12854594263290223
0,99,0.0,0.18034095947824996
0,100,0.0,0.21213614646249382
0,101,0.0,0.2775734746971603
0,102,0.0,0.31600340632904994
0,103,0.0,0.2993663091691813
0,104,0.0,0.26795333449424513
0,105,0.0,0.2196989143392542
0,106,0.0,0.14632700817101985
0,107,0.01582890785543831,0.11076571466423803
0,108,0.12346320156562664,0.0807258950613355
0,109,0.3124778995467168,0.07972081357985983
0,110,0.5345524404412871,0.08276437519821735
0,111,0.6818858418270101,0.10419373246712581
0,112,0.737762662128754,0.16327810260631215
0,113,0.7740231951871782,0.20720066321868041
0,114,0.7658056432954136,0.2518280053089409
0,115,0.690992573145427,0.2838931243504844
0,116,0.5577445782789204,0.30751654664628786
0,117,0.34048082482523323,0.37180603840952897
0,118,0.14018782745952776,0.3901756265634065
0,119,0.01755877449575208,0.6300551926848967
0,120,0.0,0.9047116185390482
0,121,0.0,0.9733080675204954
0,122,0.0,0.9886755360488308
0,123,0.0,0.9947367722427055
0,124,0.0,0.9933940484468926
0,125,0.0,0.986013334269166
0,126,0.0,0.9742056489184002
0,127,0.0,0.9532678679293228
0,128,0.0,0.9193375555999076
0,129,0.0,0.8967724982347455
0,130,0.0,0.8407846770024971
0,131,0.005461400145658039,0.7760578212476578
0,132,0.12131887147070705,0.7235628322742965
0,133,0.3326691556347693,0.7808104324703175
0,134,0.5554813839795607,0.8570286666204644
0,135,0.7022929743599616,0.8590870634014733
0,136,0.762900528549058,0.8524254594101983
0,137,0.7705334815553486,0.8442883970433971
0,138,0.722775479668454,0.8399898291791236
0,139,0.6070465172430203,0.7983896953033408
0,140,0.4713012566808696,0.8014163794936386
0,141,0.2601197418379612,0.835186663282501
