period_id,TimeStep,PV-FIX
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.05694485198061338
0,5,0.21822863312802493
0,6,0.408260606311729
0,7,0.5572052092889046
0,8,0.6436065236796192
0,9,0.6972353301620149
0,10,0.6949384034125039
0,11,0.6456625758992361
0,12,0.5236155657137287
0,13,0.33268862873596877
0,14,0.19147376392581938
0,15,0.03299001754561986
0,16,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.0
0,22,0.0
0,23,0.0
0,24,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.062236688717060264
0,29,0.25070715638065066
0,30,0.43266102218155106
0,31,0.5827253201153756
0,32,0.663294222116771
0,33,0.7221094451628584
0,34,0.7136945955041071
0,35,0.6541814085164371
0,36,0.5502108610721597
0,37,0.3837579806298941
0,38,0.207785620677
0,39,0.04419079949390583
0,40,0.0
0,41,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,47,0.0
0,48,0.0
0,49,0.0
0,50,0.0
0,51,0.0
0,52,0.06829164844695146
0,53,0.242832515054102
0,54,0.4285573479949929
0,55,0.5768369849020133
0,56,0.6574059501718595
0,57,0.7016625227158839
0,58,0.6837792135181692
0,59,0.6184412670576218
0,60,0.5274822693603637
0,61,0.3785335202501018
0,62,0.20265675854342777
0,63,0.03736416745737148
0,64,0.0
0,65,0.0
0,66,0.0
0,67,0.0
0,68,0.0
0,69,0.0
0,70,0.0
0,71,0.0
0,72,0.0
0,73,0.0
0,74,0.0
0,75,0.0
0,76,0.07017757476724568
0,77,0.26054025488832966
0,78,0.4353026039579106
0,79,0.5816740093280389
0,80,0.6615453035649488
0,81,0.7244247067802738
0,82,0.725646867255618
0,83,0.6606665440057181
0,84,0.5627204044941696
0,85,0.41684164502523197
0,86,0.21198598708336172
0,87,0.046003769093643204
0,88,0.0
0,89,0.0
0,90,0.0
0,91,0.0
0,92,0.0
0,93,0.0
0,94,0.0
0,95,0.0
0,96,0.0
0,97,0.0
0,98,0.0
0,99,0.0
0,100,0.0662408736983546
0,101,0.23380085748889787
0,102,0.43096503064239816
0,103,0.5860708845586482
0,104,0.6623644139315078
0,105,0.720132916681974
0,106,0.7080921595779636
0,107,0.6534200095675433
0,108,0.5104264263996515
0,109,0.3711315106767732
0,110,0.19907525498171896
0,111,0.02911297563659662
0,112,0.0
0,113,0.0
0,114,0.0
0,115,0.0
0,116,0.0
0,117,0.0
0,118,0.0
0,119,0.0
0,120,0.0
0,121,0.0
0,122,0.0
0,123,0.0
0,124,0.0675305667484435
0,125,0.22919199313546493
0,126,0.4262345008105587
0,127,0.5788620776377527
0,128,0.659975544949868
0,129,0.71460815925366
0,130,0.697960184162033
0,131,0.6518819879161017
0,132,0.5486829110507099
0,133,0.3972165883443697
0,134,0.20524307625993612
0,135,0.0408248560667368
0,136,0.0
0,137,0.0
0,138,0.0
0,139,0.0
0,140,0.0
0,141,0.0
0,142,0.0
0,143,0.0
0,144,0.0
0,145,0.0
0,146,0.0
0,147,0.0
0,148,0.06376846277327361
0,149,0.23261714848607537
0,150,0.42441645681615925
0,151,0.5645510823724492
0,152,0.6585083001129822
0,153,0.7043840176698438
0,154,0.70286149225943
0,155,0.6230889741297063
0,156,0.5163939960223356
0,157,0.35135565472152647
0,158,0.19375705309145322
0,159,0.024368925755374853
0,160,0.0
0,161,0.0
0,162,0.0
0,163,0.0
0,164,0.0
0,165,0.0
0,166,0.0
0,167,0.0
1,0,0.0
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.052878534307133636
1,5,0.2684700517813366
1,6,0.464307588591377
1,7,0.6129029546006753
1,8,0.7115355465710097
1,9,0.7507315636339678
1,10,0.73371391882471
1,11,0.667167035661113
1,12,0.5615435438409241
1,13,0.39866893314434687
1,14,0.17538179228271
1,15,0.004461374483247062
1,16,0.0
1,17,0.0
1,18,0.0
1,19,0.0
1,20,0.0
1,21,0.0
1,22,0.0
1,23,0.0
1,24,0.0
1,25,0.0
1,26,0.0
1,27,0.0
1,28,0.05536413623405785
1,29,0.27420509172689234
1,30,0.4737718565731491
1,31,0.6214676782792686
1,32,0.7155318533935288
1,33,0.7543180951011506
1,34,0.7350870418186876
1,35,0.6800147911603156
1,36,0.5663150208438804
1,37,0.3998004939918591
1,38,0.17182512322522567
1,39,0.0013330617699534263
1,40,0.0
1,41,0.0
1,42,0.0
1,43,0.0
1,44,0.0
1,45,0.0
1,46,0.0
1,47,0.0
1,48,0.0
1,49,0.0
1,50,0.0
1,51,0.0
1,52,0.05091431828923176
1,53,0.2668787970583228
1,54,0.4601940676009979
1,55,0.5926696267495726
1,56,0.6962930708458579
1,57,0.7314470737684774
1,58,0.7303333670567332
1,59,0.6647177776329041
1,60,0.5588322089124408
1,61,0.39025446161426725
1,62,0.16944552567089105
1,63,0.003619610529480559
1,64,0.0
1,65,0.0
1,66,0.0
1,67,0.0
1,68,0.0
1,69,0.0
1,70,0.0
1,71,0.0
1,72,0.0
1,73,0.0
1,74,0.0
1,75,0.0
1,76,0.05607439077048087
1,77,0.27120102639156957
1,78,0.4684229284772027
1,79,0.6221954673021102
1,80,0.7164030634950218
1,81,0.7594322782145029
1,82,0.7363842059783468
1,83,0.6751238502558982
1,84,0.5653098027355411
1,85,0.4015997409312981
1,86,0.17345789265804132
1,87,0.0
1,88,0.0
1,89,0.0
1,90,0.0
1,91,0.0
1,92,0.0
1,93,0.0
1,94,0.0
1,95,0.0
1,96,0.0
1,97,0.0
1,98,0.0
1,99,0.0
1,100,0.06025604548719445
1,101,0.2809036530577075
1,102,0.4708928549931068
1,103,0.6255046261506889
1,104,0.7177931973812459
1,105,0.7638800721981148
1,106,0.7398179708149061
1,107,0.6862514230872977
1,108,0.5707658640905601
1,109,0.4046321028701599
1,110,0.18328091404959596
1,111,0.0
1,112,0.0
1,113,0.0
1,114,0.0
1,115,0.0
1,116,0.0
1,117,0.0
1,118,0.0
1,119,0.0
1,120,0.0
1,121,0.0
1,122,0.0
1,123,0.0
1,124,0.06148396202091242
1,125,0.28342194552104305
1,126,0.476023429128589
1,127,0.6284822091631687
1,128,0.721025150747142
1,129,0.7673315680320355
1,130,0.742167424443869
1,131,0.6889368952026802
1,132,0.5761451224077332
1,133,0.40580831456727623
1,134,0.18536956168115834
1,135,0.0
1,136,0.0
1,137,0.0
1,138,0.0
1,139,0.0
1,140,0.0
1,141,0.0
1,142,0.0
1,143,0.0
1,144,0.0
1,145,0.0
1,146,0.0
1,147,0.0
1,148,0.06282940558845465
1,149,0.2772562065490776
1,150,0.4774907657299565
1,151,0.6301005624983378
1,152,0.7186818704080763
1,153,0.7657123106960046
1,154,0.7410105321407405
1,155,0.683070347338691
1,156,0.5676508696738681
1,157,0.40345976972699454
1,158,0.17844718550132666
1,159,0.0
1,160,0.0
1,161,0.0
1,162,0.0
1,163,0.0
1,164,0.0
1,165,0.0
1,166,0.0
1,167,0.0
2,0,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.07969383349405817
2,5,0.2397669364698047
2,6,0.42101621751027424
2,7,0.5534143396988075
2,8,0.6505932203579811
2,9,0.687986792259717
2,10,0.6845208884833535
2,11,0.6419471494810796
2,12,0.5440278343946114
2,13,0.4230395972549489
2,14,0.2576221330985107
2,15,0.08933914719171379
2,16,0.0
2,17,0.0
2,18,0.0
2,19,0.0
2,20,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.0
2,27,0.0
2,28,0.07904869468656868
2,29,0.24889528497083974
2,30,0.41367929100065176
