period_id,TimeStep,PV-FIX
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,6,0.0
0,7,0.13645049192900552
0,8,0.35506605811203923
0,9,0.5171465292766666
0,10,0.6149396637292679
0,11,0.6852328377328171
0,12,0.7039805003337914
0,13,0.6622099837752083
0,14,0.5518315242190872
0,15,0.4132612344240758
0,16,0.22898434546432822
0,17,0.046908756483890715
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.0
0,22,0.0
0,23,0.0
0,24,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.11721288131957372
0,32,0.3141517678154309
0,33,0.4558672429557231
0,34,0.5942390930013887
0,35,0.6419008470849756
0,36,0.6209414175159766
0,37,0.5769506841146875
0,38,0.4584853540113548
0,39,0.34312623297788847
0,40,0.1826506002873267
0,41,0.03112411663679119
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,47,0.0
0,48,0.0
0,49,0.0
0,50,0.0
0,51,0.0
0,52,0.0
0,53,0.0
0,54,0.0
0,55,0.13893695819238208
0,56,0.36055323509230663
0,57,0.5194578702278436
0,58,0.6200235336619826
0,59,0.67679794582089
0,60,0.6860396080328247
0,61,0.6307585621686632
0,62,0.5295042853724438
0,63,0.3701888380978544
0,64,0.18808130259778927
0,65,0.04318202855982311
0,66,0.0
0,67,0.0
0,68,0.0
0,69,0.0
0,70,0.0
0,71,0.0
0,72,0.0
0,73,0.0
0,74,0.0
0,75,0.0
0,76,0.0
0,77,0.0
0,78,0.0
0,79,0.12087378297191881
0,80,0.28852232220528906
0,81,0.4887712447486039
0,82,0.5693489738920859
0,83,0.6429695171972558
0,84,0.6650308438127536
0,85,0.5971111592838674
0,86,0.5124526093652783
0,87,0.3693928023306305
0,88,0.186921708018687
0,89,0.02798937935006899
0,90,0.0
0,91,0.0
0,92,0.0
0,93,0.0
0,94,0.0
0,95,0.0
0,96,0.0
0,97,0.0
0,98,0.0
0,99,0.0
0,100,0.0
0,101,0.0
0,102,6.033910096984182e-05
0,103,0.13054765424651502
0,104,0.31808488459168993
0,105,0.5066629868307598
0,106,0.609019368340646
0,107,0.6684655765767222
0,108,0.6631184474866485
0,109,0.6055050064910827
0,110,0.5165228259326272
0,111,0.35887333276487926
0,112,0.18401070006031825
0,113,0.026928361350355697
0,114,0.0
0,115,0.0
0,116,0.0
0,117,0.0
0,118,0.0
0,119,0.0
0,120,0.0
0,121,0.0
0,122,0.0
0,123,0.0
0,124,0.0
0,125,0.0
0,126,0.0
0,127,0.11124252365202726
0,128,0.3023630931924708
0,129,0.503079286775215
0,130,0.5748374432333606
0,131,0.6735178476994832
0,132,0.6771532512668625
0,133,0.5979469975868787
0,134,0.5111287894060828
0,135,0.36269841621521304
0,136,0.18503744281376988
0,137,0.02895666981232825
0,138,0.0
0,139,0.0
0,140,0.0
0,141,0.0
0,142,0.0
0,143,0.0
0,144,0.0
0,145,0.0
0,146,0.0
0,147,0.0
0,148,0.0
0,149,0.0
0,150,0.0
0,151,0.10561114616839122
0,152,0.28236627955139504
0,153,0.44680646098279597
0,154,0.5844644213275608
0,155,0.6606455426295773
0,156,0.6672517209450568
0,157,0.6347945678300029
0,158,0.5423762342157847
0,159,0.3886149395077765
0,160,0.18931211193816921
0,161,0.03445857089711669
0,162,0.0
0,163,0.0
0,164,0.0
0,165,0.0
0,166,0.0
0,167,0.0
1,0,0.0
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0728524741290876
1,7,0.22485351615012963
1,8,0.4037085478347933
1,9,0.5481645549153437
1,10,0.6530060912433128
1,11,0.7071222069831292
1,12,0.7322465465213596
1,13,0.6906981346305638
1,14,0.6166927434367774
1,15,0.50032122866883
1,16,0.3496946792591612
1,17,0.17345170438001956
1,18,0.016593760888494225
1,19,0.0
1,20,0.0
1,21,0.0
1,22,0.0
1,23,0.0
1,24,0.0
1,25,0.0
1,26,0.0
1,27,0.0
1,28,0.0
1,29,0.0
1,30,0.06503563933195042
1,31,0.21321156170274516
1,32,0.38486313215861934
1,33,0.5368530573438051
1,34,0.6368309625000244
1,35,0.6935189363733915
1,36,0.7133642640916528
1,37,0.6755349276898717
1,38,0.5920366220048382
1,39,0.4623477801489055
1,40,0.29531475003869695
1,41,0.1578564347857829
1,42,0.019755242462220882
1,43,0.0
1,44,0.0
1,45,0.0
1,46,0.0
1,47,0.0
1,48,0.0
1,49,0.0
1,50,0.0
1,51,0.0
1,52,0.0
1,53,0.0
1,54,0.06102204494657874
1,55,0.21963012922052555
1,56,0.39583526912582595
1,57,0.5445099278046356
1,58,0.6463146943037236
1,59,0.7052540412351361
1,60,0.7484681769107911
1,61,0.6810052294096601
1,62,0.6037933736214767
1,63,0.4841023105285954
1,64,0.3246325017557301
1,65,0.1672612953743501
1,66,0.023097478757185718
1,67,0.0
1,68,0.0
1,69,0.0
1,70,0.0
1,71,0.0
1,72,0.0
1,73,0.0
1,74,0.0
1,75,0.0
1,76,0.0
1,77,0.0
1,78,0.06952936908959621
1,79,0.20090378878274115
1,80,0.37253167227367456
1,81,0.5225540858687974
1,82,0.6332024869025435
1,83,0.7023366924059701
1,84,0.7217942934643892
1,85,0.6782623481655242
1,86,0.5993195115511653
1,87,0.4912359547783655
1,88,0.3459338202428785
1,89,0.17000294330643542
1,90,0.004843931573477865
1,91,0.0
1,92,0.0
1,93,0.0
1,94,0.0
1,95,0.0
1,96,0.0
1,97,0.0
1,98,0.0
1,99,0.0
1,100,0.0
1,101,0.0
1,102,0.05506062658137897
1,103,0.2085108436105019
1,104,0.3816679813934116
1,105,0.5332018280690533
1,106,0.6396743941050036
1,107,0.6995483870293302
1,108,0.7267033449862218
1,109,0.6889941146423895
1,110,0.6135336672147356
1,111,0.4965542050037032
1,112,0.34035970382588704
1,113,0.15294629744754276
1,114,0.01202953512062797
1,115,0.0
1,116,0.0
1,117,0.0
1,118,0.0
1,119,0.0
1,120,0.0
1,121,0.0
1,122,0.0
1,123,0.0
1,124,0.0
1,125,0.0
1,126,0.049115796879747896
1,127,0.19561437776131402
1,128,0.37857425427983
1,129,0.5254737657580993
1,130,0.6239706169868245
1,131,0.697147368879407
1,132,0.7396756235278539
1,133,0.6823739886696415
1,134,0.6068201053182186
1,135,0.4710105564128659
1,136,0.30656077080356664
1,137,0.14707368656688816
1,138,0.003824072635854778
1,139,0.0
1,140,0.0
1,141,0.0
1,142,0.0
1,143,0.0
1,144,0.0
1,145,0.0
1,146,0.0
1,147,0.0
1,148,0.0
1,149,0.0
1,150,0.0453942724850804
1,151,0.19269761226176405
1,152,0.37511276829139073
1,153,0.5275656775326001
1,154,0.6293881288647336
1,155,0.6954521546716319
1,156,0.7177737901435931
1,157,0.6842069406326736
1,158,0.6014228904012191
1,159,0.4775636550538995
1,160,0.3341108492262825
1,161,0.16401748661488155
1,162,0.00710179848922387
1,163,0.0
1,164,0.0
1,165,0.0
1,166,0.0
1,167,0.0
2,0,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.040290010552737135
2,8,0.24094493783687973
2,9,0.4328755643910307
2,10,0.5891671307521638
2,11,0.6856294497143326
2,12,0.7576227581218685
2,13,0.7111569338841057
2,14,0.621640677370763
2,15,0.4482783780897904
2,16,0.2615474515725448
2,17,0.08017728447700996
2,18,0.0
2,19,0.0
2,20,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.0
2,27,0.0
2,28,0.0
2,29,0.0
