period_id,TimeStep,WIND-OFF
0,0,0.581703101013185
0,1,0.5671273180190645
0,2,0.5526200923040907
0,3,0.5271552056248776
0,4,0.4901248037052405
0,5,0.4512491369005935
0,6,0.3992105201834887
0,7,0.35565171529627887
0,8,0.29362340536131604
0,9,0.25287812516832825
0,10,0.1515768625127378
0,11,0.07583114820341529
0,12,0.050119528036957864
0,13,0.031086719470569322
0,14,0.01182649174799479
0,15,0.019749177150869584
0,16,0.037438034760135644
0,17,0.04062590726225852
0,18,0.03670942069911635
0,19,0.02458458837417798
0,20,0.020449236482255537
0,21,0.04313728401746921
0,22,0.19676576542528781
0,23,0.34502023486968736
0,24,0.4417359650525799
0,25,0.4724139646426763
0,26,0.40588551485018665
0,27,0.2980374582093909
0,28,0.26577259185335717
0,29,0.2546796640752628
0,30,0.20376097718346922
0,31,0.1624143455826288
0,32,0.12110731680755533
0,33,0.11421080589485404
0,34,0.15185540700665956
0,35,0.11702256778127686
0,36,0.1796236978637935
0,37,0.2207253334532089
0,38,0.2667222669297944
0,39,0.3082845899113064
0,40,0.3229062506117034
0,41,0.35481156378133727
0,42,0.4006708402972293
0,43,0.45878076377053423
0,44,0.4840228899564809
0,45,0.4830383699962068
0,46,0.5086054727056835
0,47,0.5102876950055966
0,48,0.5076115769324987
0,49,0.524475475509425
0,50,0.5462627666296906
0,51,0.5318623524642134
0,52,0.4740926821886217
0,53,0.4223675561771963
0,54,0.4147271686853992
0,55,0.3945752386818915
0,56,0.41330810691683817
0,57,0.42766095656417985
0,58,0.49890011755463287
0,59,0.4557219301404256
0,60,0.3970288764036215
0,61,0.4089691380581052
0,62,0.4887395795017736
0,63,0.5634694516023507
0,64,0.5962661047683478
0,65,0.628034923268145
0,66,0.6088631918871109
0,67,0.6324090350340112
0,68,0.6202276308093275
0,69,0.6943514010107044
0,70,0.7801515928420968
0,71,0.8281887163210576
0,72,0.8427777434704784
0,73,0.7989492215393917
0,74,0.7672679742050637
0,75,0.7398043168012348
0,76,0.7770584209677556
0,77,0.7703089800815704
0,78,0.7280880673378634
0,79,0.750811866865323
0,80,0.7532486841521936
0,81,0.7340629337552879
0,82,0.7457594421554934
0,83,0.7104258716377683
0,84,0.6852954147810526
0,85,0.724094805503171
0,86,0.7823799845562667
0,87,0.7186182459585712
0,88,0.6830157630598699
0,89,0.6527620234743283
0,90,0.6362027166274455
0,91,0.639467681050871
0,92,0.6166672060896659
0,93,0.5399066211275447
0,94,0.5013222005697202
0,95,0.47481259322432234
0,96,0.4679632608895871
0,97,0.45811814473336937
0,98,0.39815787209761483
0,99,0.3878243851652805
0,100,0.39404715928173784
0,101,0.3410370641038175
0,102,0.28836147623445196
0,103,0.2905904341928852
0,104,0.3274825890657017
0,105,0.36514133734339627
0,106,0.3951659029743285
0,107,0.25815951521645936
0,108,0.17411688001389122
0,109,0.1415345652027993
