period_id,TimeStep,PV-FIX
0,0,0.0
0,1,0.0
0,2,0.01800388270907325
0,3,0.10461568989487777
0,4,0.250359194698638
0,5,0.3824064331724921
0,6,0.5464395649866909
0,7,0.606021607910266
0,8,0.514440526587103
0,9,0.48138820725040815
0,10,0.3705023291424534
0,11,0.26097256442701244
0,12,0.08276845364308914
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,21,0.0
0,22,0.0
0,23,0.0
0,24,0.0
0,25,0.0
0,26,0.00973503872789074
0,27,0.10650143225455136
0,28,0.2671452170097449
0,29,0.4186667212731521
0,30,0.5643535242111328
0,31,0.5452401893072013
0,32,0.6143094585106414
0,33,0.528872166462729
0,34,0.4279713269693009
0,35,0.29178988626087377
0,36,0.11145071535015738
0,37,0.002046445791228423
0,38,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,47,0.0
0,48,0.0
0,49,0.0
0,50,0.021243301323748832
0,51,0.14189221308554123
0,52,0.3255593846662739
0,53,0.49568770918254135
0,54,0.6355492448911312
0,55,0.6840072524661899
0,56,0.6435379710220201
0,57,0.5590113929173735
0,58,0.4526069226279841
0,59,0.23513016421292446
0,60,0.08177731955705309
0,61,0.010571783125948163
0,62,0.0
0,63,0.0
0,64,0.0
0,65,0.0
0,66,0.0
0,67,0.0
0,68,0.0
0,69,0.0
0,70,0.0
0,71,0.0
0,72,0.0
0,73,0.0
0,74,0.05261750822248998
0,75,0.14212656740444618
0,76,0.3317001429924805
0,77,0.5008295776742766
0,78,0.5898689614090932
0,79,0.6318778939950457
0,80,0.6413757195543494
0,81,0.527525166080997
0,82,0.34456261450304504
0,83,0.2520629897289929
0,84,0.10211336633208985
0,85,0.018561424485375795
0,86,0.0
0,87,0.0
0,88,0.0
0,89,0.0
0,90,0.0
0,91,0.0
0,92,0.0
0,93,0.0
0,94,0.0
0,95,0.0
0,96,0.0
0,97,0.0
0,98,0.047121556902084076
0,99,0.10410415829125201
0,100,0.2652633610521394
0,101,0.3270288062994442
0,102,0.38037409672950306
0,103,0.45500149385473876
0,104,0.43382536462331406
0,105,0.3283524723947604
0,106,0.2906056878356798
0,107,0.15107712010859486
0,108,0.07978511088591479
0,109,0.006013814028135892
0,110,0.0
0,111,0.0
0,112,0.0
0,113,0.0
0,114,0.0
0,115,0.0
0,116,0.0
0,117,0.0
0,118,0.0
0,119,0.0
0,120,0.0
0,121,0.0
0,122,0.00023955945699381305
0,123,0.020467720644776137
0,124,0.07136249245570099
0,125,0.09930470123978917
0,126,0.1472122259296118
0,127,0.2604634148424365
0,128,0.21240061003050797
0,129,0.21004582733021826
0,130,0.18952563102725412
0,131,0.08793611279148343
0,132,0.0516652941048176
0,133,0.0
0,134,0.0
0,135,0.0
0,136,0.0
0,137,0.0
0,138,0.0
0,139,0.0
0,140,0.0
0,141,0.0
0,142,0.0
0,143,0.0
0,144,0.0
0,145,0.0
0,146,0.02013865387090209
0,147,0.108625163775811
0,148,0.2712983593756185
0,149,0.3902269131987638
0,150,0.5772649390293824
0,151,0.6115275461854173
0,152,0.6259923335732828
0,153,0.547859946566785
0,154,0.44873487552992763
0,155,0.24507196871759954
0,156,0.11227411102202313
0,157,0.014273096193296324
0,158,0.0
0,159,0.0
0,160,0.0
0,161,0.0
0,162,0.0
0,163,0.0
0,164,0.0
0,165,0.0
0,166,0.0
0,167,0.0
1,0,0.0
1,1,0.0
1,2,0.04012431027481599
1,3,0.20485138621356488
1,4,0.4295502162152262
1,5,0.6325905865487687
1,6,0.746035821588483
1,7,0.6668085633634281
1,8,0.7060506941928162
1,9,0.5875717814495796
1,10,0.47023432406966736
1,11,0.2892848773229026
1,12,0.12415973847584673
1,13,0.010085208287288058
1,14,0.0
1,15,0.0
1,16,0.0
1,17,0.0
1,18,0.0
1,19,0.0
1,20,0.0
1,21,0.0
1,22,0.0
1,23,0.0
1,24,0.0
1,25,0.0
1,26,0.04809591025735918
1,27,0.2226749438124655
1,28,0.4654182025407507
1,29,0.6383533050843005
1,30,0.7480770766020981
1,31,0.82306753089692
1,32,0.7670966155801292
1,33,0.6682442448961154
1,34,0.5185023516062056
1,35,0.32161615421327894
1,36,0.11593380423166523
1,37,0.013835537705383816
1,38,0.0
1,39,0.0
1,40,0.0
1,41,0.0
1,42,0.0
1,43,0.0
1,44,0.0
1,45,0.0
1,46,0.0
1,47,0.0
1,48,0.0
1,49,0.0
1,50,0.01600625035096224
1,51,0.11798461799636578
1,52,0.2691061153696485
1,53,0.3564917286706309
1,54,0.47231019407398644
1,55,0.44749519636395385
1,56,0.4642087244640827
1,57,0.30471687049557117
1,58,0.1252909715397904
1,59,0.08117597411975361
1,60,0.015814083167070888
1,61,0.0
1,62,0.0
1,63,0.0
1,64,0.0
1,65,0.0
1,66,0.0
1,67,0.0
1,68,0.0
1,69,0.0
1,70,0.0
1,71,0.0
1,72,0.0
1,73,0.0
1,74,0.006270718631094363
1,75,0.11371459698698548
1,76,0.2897946371440512
1,77,0.4030409996092429
1,78,0.5456942397637383
1,79,0.5950526031500523
1,80,0.4903793366965142
1,81,0.3301086729277053
1,82,0.2595057178141468
1,83,0.1794315703186868
1,84,0.10302324247429892
1,85,0.0025039349190484565
1,86,0.0
1,87,0.0
1,88,0.0
1,89,0.0
1,90,0.0
1,91,0.0
1,92,0.0
1,93,0.0
1,94,0.0
1,95,0.0
1,96,0.0
1,97,0.0
1,98,0.013515457825238211
1,99,0.14569504758797266
1,100,0.32474509409292124
1,101,0.48920105429871713
1,102,0.594329938262183
1,103,0.7604329523080171
1,104,0.7094883316714174
1,105,0.5529105925105683
1,106,0.4302043089227635
1,107,0.2703778532236981
1,108,0.09131608690761112
1,109,0.0
1,110,0.0
1,111,0.0
1,112,0.0
1,113,0.0
1,114,0.0
1,115,0.0
1,116,0.0
1,117,0.0
1,118,0.0
1,119,0.0
1,120,0.0
1,121,0.0
1,122,0.009371608970852735
1,123,0.16757097511004762
1,124,0.4271778201026934
1,125,0.6339176898303058
1,126,0.7452346001364836
1,127,0.8307627150197432
1,128,0.7998521128883308
1,129,0.7103020229390828
1,130,0.5255560505045528
1,131,0.3358134110353624
1,132,0.13083829011206322
1,133,0.014702743075454024
1,134,0.0
1,135,0.0
1,136,0.0
1,137,0.0
1,138,0.0
1,139,0.0
1,140,0.0
1,141,0.0
1,142,0.0
1,143,0.0
1,144,0.0
1,145,0.0
1,146,0.05229828790696157
1,147,0.23771424308053662
1,148,0.4745532112727956
1,149,0.6409093286927426
1,150,0.7441038219234031
1,151,0.7984003356584414
1,152,0.791962249485707
1,153,0.7078371460966234
1,154,0.5540444585887057
1,155,0.3330672943600384
1,156,0.15426123712954995
1,157,0.015101487865777398
1,158,0.0
1,159,0.0
1,160,0.0
1,161,0.0
1,162,0.0
1,163,0.0
1,164,0.0
1,165,0.0
1,166,0.0
1,167,0.0
2,0,0.0
2,1,0.0
2,2,0.0778653866032825
2,3,0.21852917088829268
2,4,0.35427379118307556
2,5,0.502649738225533
2,6,0.6105306101867716
2,7,0.5432787687226398
2,8,0.5305389395492153
2,9,0.47697230674796953
2,10,0.37333197681400937
2,11,0.2642342163674654
2,12,0.1385803220632254
2,13,0.0596028477923644
2,14,0.0
2,15,0.0
2,16,0.0
2,17,0.0
2,18,0.0
2,19,0.0
2,20,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.08613811524390941
2,27,0.25373949595587697
2,28,0.43564969465888537
2,29,0.5664589545681478
